col_mux,col_mux_channels,col_eta_c,col_t2,col_eps_G,col_gatetime,col_mx_error,col_inFidelity,col_initialProb,col_l0,col_Distance,col_successProb,col_outFidelity,col_muxDelivery,col_time,col_timeavg,col_SKR_avg,col_SKR,col_SKR_pipeline,N,p_th,F_th,col_MRT,col_cost,col_yi,col_swapgates,col_distill_vec
395.6559584576192,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.3950005143714747,0.5,1,1.0,0.9996250681195904,395.655958457619217801324995362369310733102337004942100493453935867980345744989,3.75e-6,5.0000000000000004090152695701565477293115691281855106353759765625e-06,7.861657576132161086901174013922036720071822937640253117970965535298382395743161e+07,1.048221010150954949812190208943962767749698890978882204194633231963962316513062e+08,393.0828788066080865004386283956957314807558416110711018744139355618472109199502,2,1,0.95,1.533455460748583e-5,1.543493300742436586063525444293163452568686871920013041284157768134666281090137e-05,800.1364851739863,800.1364851739863,[0]
385.7089778311429,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.3852479169227892,1.0,2,1.0,0.9996250681195904,385.7089778311428471787111470602633000595857718350253301806077289648207081189929,7.5e-6,1.0000000000000000818030539140313095458623138256371021270751953125e-05,3.832005866370900556951168801710070693538522905701767837627397993162746426548374e+07,5.109341155161201416353133210791428279475522022945455091758049093186855316162109e+07,383.2005866370900870420951287333106837965407193477953076699016321526869433000684,2,1,0.95,3.06832785547705e-5,3.088412810567253436227046631248534184254635663283723003672624986946317599779341e-05,780.2028447601015,780.2028447601015,[0]
376.0111784454689,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.37573611196306395,1.5,3,1.0,0.9996250681195904,376.0111784454688728826292593638313187298475011608055125048188074343436291626208,1.125e-5,1.5000000000000000380012861456169304119612206704914569854736328125e-05,2.49043903467701138788403351336677907876772864557162063831093109829276712371182e+07,3.320585379569348402764564548517622649437567791674830175452370895072817802429199e+07,373.5658552015517176465936655025283602183929953087396062805236596204849774949253,2,1,0.95,4.60462907268805e-5,4.634770495798001794211135584664979527107706921870627811855774584109933312052608e-05,760.7649570956246,760.7649570956246,[0]
366.5562826958721,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.3664591543045636,2.0,4,1.0,0.9996250681195904,366.5562826958720743331295807270119617634564062567822704169783619920488303418629,1.5e-5,2.000000000000000163606107828062619091724627651274204254150390625e-05,1.820862238602886733174969115877778622783600834566100874265705171828863634226901e+07,2.427816318137182631047903148274176657220817633978104943537346116499975323677063e+07,364.172447720577376425412198066692892499884863646195359409424296970314571808558,2,1,0.95,6.142371991248006e-5,6.182579319604824977913067934496015129328405605858466547264175622926643106469686e-05,741.810456703724,741.810456703724,[0]
357.3381753741332,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.3574112455467612,2.5,5,1.0,0.9996250681195904,357.3381753741331620385575499599426930048250227783541036788358874782677661361254,1.875e-5,2.500000000000000119804340059648239957823534496128559112548828125e-05,1.420057155020559581012181843976371539980868382868100350793270433954903711012806e+07,1.893409540027412960209224650379736005429754698570210535990554490126669406890869e+07,355.0142887551399122659464914160665820283699945006034080600965108232003331067972,2,1,0.95,7.68157044213145e-5,7.731853203498375044398434579305989653018622104213434457427734143308998011429277e-05,723.3272908140166,723.3272908140166,[0]
348.3508990419301,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.34858673045214844,3.0,6,1.0,0.9996250681195904,348.3508990419301263349524279342672301610720779784574870562971317416118498377954,2.25e-5,3.000000000000000076002572291233860823922441340982913970947265625e-05,1.153618198700267723726714354461848184351765641958354751364800844526613760870483e+07,1.538157598267023578636834546506699013629452252663321054626521799946203827857971e+07,346.0854596100803258858093606585630569088887837151513994851659283824574231402948,2,1,0.95,9.222239175161403e-5,9.28260699385248344812649091114392051716420727592367342774785747710018845801808e-05,705.3037110249504,705.3037110249504,[0]
339.58864958319884,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.339980093411529,3.5,7,1.0,0.9996250681195904,339.5886495831988336172291532429517352584132002536935238896591039422471049458943,2.625e-5,3.4999999999999996933876256210993460626923479139804840087890625e-05,9.639434111868373189942366380872831801351876331771199045103333357715170012192726e+06,1.285257881582449569220011712071541479871091776671088169337053841445595026016235e+07,337.3801939153930320922850162412354344603268139390672740798859940980491955997422,2,1,0.95,0.00010764393830145299,0.0001083485643285113481920131548164800327577388052498884106045294679341824886298854,687.7282652366046,687.7282652366046,[0]
331.04577192340616,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.33158595499658267,4.0,8,1.0,0.9996250681195904,331.0457719234061860353877801838142586769670781945977754202749840246904599882218,3.0e-5,4.00000000000000032721221565612523818344925530254840850830078125e-05,8.222321834333440360669280090519223249796625914514667559127475448175530045062334e+06,1.096309577911125525989214824065202945537627916144929329789192706812173128128052e+07,328.8928733733376413312126561205783395718446990154488953489453351153315452393144,2,1,0.95,0.00012308050911885677,0.0001238861813333559078704752826441821578592536971293441356711867568663163375849461,670.5897898398875,670.5897898398875,[0]
322.716755904018,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.32339906859754775,4.5,9,1.0,0.9996250681195904,322.7167559040179930178063806241122265388145466987137459843822470063742167087487,3.375e-5,4.50000000000000028341044788771085904954816214740276336669921875e-05,7.124844970216374921805869397696759837359622103506274092682634232592846882433315e+06,9.49979329362183404206894925471551054038180637341393097727859640144743025302887e+06,320.6180236597368916738191642916217168234036425237182049360895597089893271913752,2,1,0.95,0.00013853227768632383,0.0001394390955711553633631001081476817124704080755522666358905286841614924140604885,653.8774021479069,653.8774021479069,[0]
314.5962323026547,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.315414317143919,5.0,10,1.0,0.9996250681195904,314.5962323026546792704176005146927675540939035601407419870166243929672740368271,3.75e-5,5.00000000000000023960868011929647991564706899225711822509765625e-05,6.251006209400284791162198030918817439435172029412757988698101456943452134918758e+06,8.334674945867047204891949420682895053095161352896269590928568504750728607177734e+06,312.5503104700142545360633740652295434393198730679158149625695983786499709822237,2,1,0.95,0.00015399942573596147,0.0001550074899636165009191272839669161161937606103634486127008623696866974762084757,637.5804930580277,637.5804930580277,[0]
243.7702920143933,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.24564491718361656,10.0,20,1.0,0.9996250681195904,243.7702920143932941893617193297016738944050577531203316671983653022779103004177,7.5e-5,0.000100000000000000004792173602385929598312941379845142364501953125,2.421849743552117312803310972917067686228472274570929475831597100680391745478292e+06,3.229132991402823400145336269779775686246620167857424021917722711805254220962524e+06,242.1849743552117428862555072872965649494194171710274745938640261755381288821809,2,1,0.95,0.00030956240785218094,0.0003115887711849740004383401591579885546565627737389382776227874718933008880684527,495.3106872104095,495.3106872104095,[0]
188.8005620984491,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.19130845386011097,15.0,30,1.0,0.9996250681195904,188.8005620984490842740281394282114049760697665154083228648552648076981915112047,0.0001125,0.00014999999999999998685946966947568625982967205345630645751953125,1.250484870058534937379429235836752496065540553397534652672765248368538260940973e+06,1.667313160078046406106288506143867327218186004671347799632741271125269122421741e+06,187.5727305087802241748800225095792551639934993689590484681334325856028044654522,2,1,0.95,0.00046692093794069945,0.0004699773538489520228397565250673650238781933865632186321749025257053224655054244,384.7004188512027,384.7004188512027,[0]
146.14058482920714,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.14899117367443415,20.0,40,0.9999999999999999999999999999999999999999999999999999999999999999999999982115272,0.9996250681195904,146.1405848292071377262807930385826580145934430252276882625580190061955298620463,0.00015,0.000699999999999999992887633748495090912911109626293182373046875,207414.5499650923815145080905283134736600934626805141930599777904390952818975379,967934.5665037644856912438975721748190698322201683256871262983622727915644645691,145.1901849755646655849474181270176581092339808565560091164342582104040957347024,2,1,0.95,0.0006263843627870678,0.0006304846096929929525267006093369397816043357294388032432590596282585973711901944,298.7075466718277,298.7075466718277,[0]
113.03989831451092,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.116034442728377,25.0,50,0.9999999999999999999999999999999999999999999999999999998588139495242967567033543,0.9996250681195904,113.0398983145109236693216880077595432503980912777004957350037996519432106482244,0.0001875,0.000875000000000000018214596497756474491325207054615020751953125,128348.300586892015511218333303134643487935560975968881547787797179045830155791,598958.7360721627815066989327667751093779897626073749350439356931019574403762817,112.3047630135305159101285480032413782987746453439469729437480416400774174690014,2,1,0.95,0.000788345118353226,0.0007935055435240373577836430739069260706413319452078323660110253530629426575111424,231.8591676683639,231.8591676683639,[0]
87.36351176313282,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.09036771486011408,30.0,60,0.9999999999999999999999999999999999999999992437821131068449872957382920758904921,0.9996250681195904,87.36351176313282277457593449144078296077890080196720527582045821256800411992332,0.000225,0.00104999999999999993512134199846741466899402439594268798828125,82662.24606895901438536821078131327659318897303672443030139538516362127317586748,385757.1483218087027895902398907440304708625542732137320145469061571930069476366,86.79535837240695974162102897385568434417111359559429261279622780378417701285798,2,1,0.95,0.0009532914180565976,0.0009595315645537736756309574657544489069907244788190869267309534182864947572546929,179.90005177988962,179.90005177988962,[0]
67.45334193046402,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.07037844709743028,35.0,70,0.9999999999999999999999999999999964881777606007677891022474652945002108905504643,0.9996250681195904,67.45334193046401819776616238227181276659303410098161021927841050698197942703148,0.0002625,0.001224999999999999960448304747728796096417000192026404729727836480606879492321193,54705.85376598484371431245771126490488835403700300799108833250883882637666781848,255293.9842412626173024167359157834715449603863737185888149738843821978662163019,67.01467086333143138632350402875400515872377673083056047031308422035067451361101,2,1,0.95,0.001121825904447663,0.001129169260168153516394003923781088803622002802714320020167955751673373743645582,139.5208717582357,139.5208717582357,[0]
52.021298910050035,1024,0.9,1,0.0001,1.0e-8,2.5e-5,0.999875,0.054810789710828145,40.0,80,0.9999999999999999999999999146496173302923991456599742048941280086863436893445265,0.9996250681195904,52.02129891005003279326678505437896518954752442116264856961864339751192007085713,0.0003,0.001399999999999999985775267437244913957026899261591527956040610085397632675377027,36916.41960594895813792950024459362850031592437678215005950074487490568168858282,172276.6248277618115180334248240651604326724726130859455253130363416858017444611,51.68298744832854086797510427335865296487105110549825615594288219512009163736366,2,1,0.95,0.0012946908248701527,0.001303165736384839012817869156525490875541950605400710655747984657198124485146867,108.14754757394124,108.14754757394124,[0]
