col_mux,col_mux_channels,col_eta_c,col_t2,col_eps_G,col_gatetime,col_mx_error,col_inFidelity,col_initialProb,col_l0,col_Distance,col_successProb,col_outFidelity,col_muxDelivery,col_time,col_timeavg,col_SKR_avg,col_SKR,col_SKR_pipeline,N,p_th,F_th,col_MRT,col_cost,col_yi,col_swapgates,col_distill_vec
118.93527654405283,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.12191373900354158,0.5,1,0.9999999999999999999999999999999999999999999999999999999998479192054547281128202,0.9996250681195904,118.9352765440528239408058878278515811486956088262539302024687878646604691668915,3.75e-6,1.750000000000000185506991712269808658675174228847026824951171875e-05,6.752102952971974449088089718199846034706785930010084492795104698357218515022856e+06,3.150981378053588568007104256581833929749364127739785779169778834329918026924133e+07,118.1618016770095653846646354421429629697495213161623407336839330916689050354762,2,1,0.95,1.5744656131527938e-5,1.584771901339955828814624878060159268111659899009962307495664160573567739789134e-05,243.7749452836723,243.7749452836723,[0]
115.91640665022658,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.11890367806258925,1.0,2,0.9999999999999999999999999999999999999999999999999999999949423398898989926238806,0.9996250681195904,115.9164066502265739789025213159561740696599841911586494909666120153982266514443,7.5e-6,3.50000000000000037101398342453961731735034845769405364990234375e-05,3.290358985086295500987443693344535634234661714915640228764461650406904261278576e+06,1.535500859706938140102689571389806577977562608572359437175691709853708744049072e+07,115.1625644780203547422524688029771162139440806426439424178798098807874339399859,2,1,0.95,3.1511682389401425e-5,3.171795458566562581458360820000554354693619426757581923962951447153410885443429e-05,237.67377298631453,237.67377298631453,[0]
112.97323608739866,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.11596793579106911,1.5,3,0.9999999999999999999999999999999999999999999999999999998475070536739842649970057,0.9996250681195904,112.973236087398664906565975241930445966695127563098325062753935920702342074738,1.125e-5,5.250000000000000217707796235089290348696522414684295654296875e-05,2.137876844049673874889658808667382709269877986913668889285103978174901711705058e+06,9.97675860556514456669034202888378847294893780103114400148456297756638377904892e+06,112.2385343126078830860316508558592316522299870861869474291880321992209701420506,2,1,0.95,4.730149074527972e-5,4.761112138518110684740762676852905054365093991867954465677840800764227633278388e-05,231.72440233745175,231.72440233745175,[0]
110.10387570945603,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.11310467725449494,2.0,4,0.9999999999999999999999999999999999999999999999999999958187965783846081689985401,0.9996250681195904,110.1038757094560284392541933725589375230387890656756130828713194873277101491236,1.5e-5,7.0000000000000007420279668490792346347006969153881072998046875e-05,1.562683347434171191262385862981203560186031957834105706569638756237930282400494e+06,7.292522288026133364017341078045531904597609837263838539200833110953681170940399e+06,109.3878343203919949839144816635977348532552809641001648937111423443013791256817,2,1,0.95,6.311450278874746e-5,6.352764376121222483117798332624503841106035646934516581146642455643256269626632e-05,225.92306521806216,225.92306521806216,[0]
107.30648351903375,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.11031211282307443,2.5,5,0.9999999999999999999999999999999999999999999999999998954360231206669914888474151,0.9996250681195904,107.3064835190337468574804151325811762300234965739658250325220405108369630502833,1.875e-5,8.7499999999999999110954218561886364113888703286647796630859375e-05,1.218384394092765205390980443011592905710721830393891803485839196458692852232079e+06,5.685793839099571185371746588481773280733489947524894603247958002611994743347168e+06,106.60863448311695438851128302530933397036047516628177534228627543200218497077,2,1,0.95,7.895114989309682e-5,7.946795591077585729747574354039272903941412638594750326247192410556364035593378e-05,220.26608704986518,220.26608704986518,[0]
104.57926348458938,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.10758849705313223,3.0,6,0.9999999999999999999999999999999999999999999999999976082079482496864638015593428,0.9996250681195904,104.5792634845893727915979433009679317754689893422121465610391983926408129713808,2.25e-5,0.0001050000000000000043541559247017858069739304482936859130859375,989515.718565893507259769554312276845025724596216775842938009219174396787686604,4.617740019974169615939098837523607595713939994244712217152937228092923760414124e+06,103.8991504494188225707815317820191547831179208653950706182922392173395564896055,2,1,0.95,9.481187338709624e-5,9.543250205153269100793213238660222586418505439040928283489262399791844430567783e-05,214.74988446699678,214.74988446699678,[0]
101.92046438757247,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.10493212759615092,3.5,7,0.999999999999999999999999999999999999999999999999949822146485253023128700874217,0.9996250681195904,101.9204643875724707297410090019057057593231346446118113011375889446166918166768,2.625e-5,0.00012249999999999999604483047477287982474081218242645263671875,826592.9990978950607322127905335878878823153986171505470208564776433210192620195,3.857433995790176594901528960999812095404031702695901717703463873476721346378326e+06,101.2576423894921416703806270422815335863798176140532165999744163009665953723015,2,1,0.95,0.0001106971247328241,0.0001114217366007849072879308703262555470159250070023081968897627888684091901138861,209.37096304603403,209.37096304603403,[0]
99.32837869889093,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.10234134413474773,4.0,8,0.9999999999999999999999999999999999999999999999990319620765026855103765520781418,0.9996250681195904,99.32837869889092699787387569472292651706832637448625058751673892580197232731381,3.0e-5,0.00014000000000000001484055933698158469269401393830776214599609375,704874.3848490215856137797678089322685265236427402415952624105939581625653093389,3.289413795962101246235111890543806608249927168723114601078805208089761435985565e+06,98.68241387886303244665930096354866687972490084578016896789398604283860549912788,2,1,0.95,0.00012660736570965894,0.000127436124360670857879700447425065816499529962345927474364893961239113865422149,204.1259150928741,204.1259150928741,[0]
96.80134148406508,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.09981452734492213,4.5,9,0.9999999999999999999999999999999999999999999999827825853001233673471304520638328,0.9996250681195904,96.80134148406508356749072779182252943064968438048787984486719471382413227141184,3.375e-5,0.00015750000000000000653123388705267871046089567244052886962890625,610614.6718137356199487194122280156465799963599760818453154270580143555483760975,2.849535135130766408992166755932664280945756360213447222484717258339514955878258e+06,96.17181081066336412999054390733269090402946660216418567432988817600403308460955,2,1,0.95,0.0001425430686044103,0.0001434761407095404027498105726552229748662708567297125080176016834711120142229431,199.01141748526533,199.01141748526533,[0]
94.33772933609882,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.09735009788392561,5.0,10,0.9999999999999999999999999999999999999999999997169888549538998340106108546349098,0.9996250681195904,94.33772933609881672398475610970322592466285936992711654538623843084671262312774,3.75e-5,0.00017499999999999999822190843712377272822777740657329559326171875,535566.973345381995829300261389293177111177439149457996638578964492919701543746,2.499312542278449413600256246220566362226513188599108516996238904539495706558228e+06,93.72422033544184831784042908254527963792734094195584714469260401159544926485978,2,1,0.95,0.00015850471640777323,0.0001595422717996955099393516910443648218239750566011101999905048325636944051467287,194.0242295692429,194.0242295692429,[0]
72.86052389417937,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.07581633246407918,10.0,20,0.99999999999999999999999999999999999136050805045100697714990246550117169132855,0.9996250681195904,72.86052389417936333481405690305188218689354052437681631261158714798655544681965,7.5e-5,0.000349999999999999996443816874247545454943643656012156874630415115941789396137359,206819.1090297563364999619613433507312852529866351694699581140212316508265466318,965155.8421388629421791490563106801993452870227011008985584794572787359356880188,72.38668816041471703950006085539617063290599075749716243607240206969777318590786,2,1,0.95,0.00031966250155972904,0.0003217549790557008591629091680296814944101192512137241101578702648669729983690028,150.49644833739865,150.49644833739865,[0]
56.21154825452072,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.059045819092626836,15.0,30,0.9999999999999999999999999991407496595268876232028898150900630004930517151996219,0.9996250681195904,56.21154825452072448583972530036186326355105437907655345186602009064791735153457,0.0001125,0.0005249999999999999675606709990081541201228202129988535565155460596575754577070548,106373.3071154586390164441790637151168668234296663599259527723613013341986853641,496408.7665388069421732986518801044429868748715864446019452316249953582882881165,55.84598623561578203295448756654073301703562261051800620637042271710015484131873,2,1,0.95,0.00048403422931325994,0.0004872026670473581077550866822921039139882537578822431631923308666497210592329296,116.67446700536973,116.67446700536973,[0]
43.31190900441801,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.04598493014643029,20.0,40,0.9999999999999999999988397258441096193222129857865893717507386177661195713837745,0.9996250681195904,43.31190900441801411506300341512294222881490121063503504509763819344097572532009,0.00015,0.0006999999999999999928872276525405292796780103186929126978361626713386130523856936,61471.767919769401487904405001548980180116998607266263195249286904418920930118,286868.2502922572183903050302754714978750486225993199251860232834587804973125458,43.03023754383858060429839249190229512061216805309401503987914994198149543080945,2,1,0.95,0.000652318074437292,0.0006565880807230328779287296945596862022954324811139554787647984090967562555013857,90.40047747435996,90.40047747435996,[0]
33.323271024970374,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.03581309960752376,25.0,50,0.999999999999999939591753260548675537100008975228730417308957336818692196445113,0.9996250681195904,33.32327102497037085867183063333087140288978549701997274882905293168154487585478,0.0001875,0.0008749999999999999917859885492465194886505412332680583155144831998218166357745192,37836.06735164880027675744313507639401314524540109237049534034918950115095651911,176568.3143076944084736503646096512635047648788824692367427360295550897717475891,33.1065589326926999313768722652686835338803827819524147764961019557716781491763,2,1,0.95,0.000825382972697006,0.0008307858438110709583869930722867675067718002120506593107520707153414692331108511,69.99588502307444,69.99588502307444,[0]
25.594203794456146,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.027891270018553727,30.0,60,0.9999999999997369734730091656887417357483236986505858133467139481354024610482156,0.9996250681195904,25.59420379445614624067495736066391602506055340418558494094868376165180098628514,0.000225,0.00104999999999986184619467181046253648430687894724010657830697504927863291243695,24216.91080519849087624746759273973963492003166067280334467279325985135595414896,113012.2504242447523948828634388950711131998099853615373511228625602598185651004,25.42775634545506976167880945032596193678558538722436611445414100796114098557155,2,1,0.95,0.0010043131114972743,0.001010887240694360621843769368342129858422033741119321643327919601255663906509751,54.15486429345486,54.15486429345486,[0]
19.618528702014515,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.021721742931305642,35.0,70,0.9999999998288019728439975177602020532460097047844360673707342357374727725982666,0.9996250681195904,19.61852870201451364174223976238014277162820176274265172267137122948070596178963,0.0002625,0.001224999999895141168815253230742508103953432590999498759737842560920953516266692,15910.97389176709256736477836423418662958149818618121272112433933919100099245126,74251.21148855727205568341018711616534677990691384538712860319265018915757536888,19.49094301574628226972013462305994632370654832627238886751108726258507886086591,2,1,0.95,0.0011904673565729168,0.001198260032101524042747037701717565868791397875836914975488967472427107546372734,41.86159346367047,41.86159346367047,[0]
15.002966155347035,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.016916910404576588,40.0,80,0.999999974154132698884522780508128290098690538201253730221651494503021240234375,0.9996250681195904,15.0029661553470351650133006074425963080432421822753956698036111895966959892772,0.0003,0.001399999981907892874994433627171145962219290723027368563208554230357336990184286,10646.71226375479640272562386340018274114909297266689975260623294694729292092499,49684.65658878418968356993915258424387529124387945581031722497300506802275776863,14.90539697663525615885357858822203515605186581784849506374622529758511291220202,2,1,0.95,0.0013855593505426212,0.001394629077977642292228388546936824909062654222333680606853100324102301397779448,32.325882409634204,32.325882409634204,[0]
11.442008839011825,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.013174903070233042,45.0,90,0.999998735408101795393712849153479427233293108656653203070163726806640625,0.9996250681195904,11.4420088390118250571496975966096252073744315939085359214021261656507448188032,0.0003375,0.001574999004133880174974772095064719747252240107124207231422092271614661135704448,7217.526929533118210222199375290710329943943449271232736988185587956568791112642,33681.77104096036248172354460936557260507965014157706878233922154208812571596354,11.3675977263241231343252500858064391394673976131147833805749500224457904096198,2,1,0.95,0.0015917667336714345,0.001602186273194501403780293198944328764692569226792755643013199849635356347604433,24.933109582930243,24.933109582930243,[0]
8.69853965475993,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.01026062482798735,50.0,100,0.99997409708335319651446794660121231146376885590143501758575439453125,0.9996250681195904,8.698539654759929746764131402924438071996550126969423426506005523953500087858613,0.000375,0.001749977334947934083378880637614173210531698098220298437324668796725067051751926,4938.332653658481946138701997899227624053723670267029342667672617916031033477961,23045.25391022834627387887215631171689965523362818300423526807207963429391384125,8.641970216335629420056685619858227468166543169715926661503604955250068542227382,2,1,0.95,0.0018118820641332203,0.001823742455721394526974862992931923706533789418909333727322231009129224911222651,19.205419478618474,19.205419478618474,[0]
2.159736784498442,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.0029397182320011384,75.0,150,0.95093968577333760905379023142813821323215961456298828125,0.9996250681195904,2.159736784498441933382607991967296342678708873465376734943252577171310397828966,0.0005625,0.002560608337577505347904511574935158986853562295910763671281159509369510754624166,837.9615424950507978910073598754896425874952377739307156209548696585905236529797,3814.562332946016743144221824778701915834324419655402410578304284172190818935633,2.145691312282134126447420934381504685823410020426931204672732489413533585320693,2,1,0.95,0.003297876462875276,0.003319464019280518558557410320193851271957465786828446961738659646470751691634834,5.170008254067662,5.170008254067662,[0]
0.6629149444778902,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.0008422433748856834,100.0,200,0.57802981511984175000407049083150923252105712890625,0.9996250681195904,0.6629149444778902230537105182340842021301006251306749019389686787143360586326573,0.00075,0.002761552176459723119993476046629474109926419811876670764691151840604464023920528,238.4904395974175373012873538700185877114973438840278941869671445228750903488704,878.138390046779421423106092206532664292322160564220959177994529909483389928937,0.6586037925350845330952716933646462810521994781643772070718590404270198490621624,2,1,0.95,0.006752285005097876,0.006796484760623205756101922010112516487549634922798498638909858535599300749798746,1.5253721603608168,1.5253721603608168,[0]
0.22204731732894759,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,0.00024130676702846366,125.0,250,0.21895924504230135365645537603995762765407562255859375,0.9996250681195904,0.2220473173289475989519037173648781941613580302116903232724983667257423090275176,0.0009375,0.002666473348530034464870362371148875058707731219844800013717621955651546766796756,82.73222433509947815786219099235116650563792439981435589137473996639861706529297,235.3101560044274152543269077522284115048514787064890934611613437787980274151778,0.2206032712541507096896368921727900962177390689277670997700309162350973402055843,2,1,0.95,0.019058640051886105,0.01918339592790476024061859779848935958994328647430259220338372537713617230371597,0.469145446766087,0.469145446766087,[0]
0.06843275488100237,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,6.91355462684792e-5,150.0,300,0.06834923176260321309172240944462828338146209716796875,0.9996250681195904,0.06843275488100237127352636436747551100208381263665622603709509073342642421518584,0.001125,0.002804416733376833145252454435453722601959317348576501333932824228453847478781391,24.2430854027799568016293826714299294165977307655186375024010107587756777485492,60.43352388643534482941817315007301410979703582257526568114608389592490311770234,0.06798771437223975369446003973175567370155006596016001359583462958224853167621404,2,1,0.95,0.06811083554606619,0.06855668199323024637058875957264959366207909791611948725091820655962215283006568,0.1392275542599215,0.1392275542599215,[0]
0.02008097648341331,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,1.9807665639468907e-5,175.0,350,0.0200789291376415324208437596098519861698150634765625,0.9996250681195904,0.02008097648341331096356970847682068685942387559991470426125746330148053759890944,0.0013125,0.00312399172048402731336856488306087700181318196184984518131472263567345939994091,6.386183169976339476015619884840131648858491813791819361210776351534038474282348,15.20029207504801789562326054961584989209389407674551315027139386515386831888463,0.01995038334850052420142512783430726358979635423071680281333713149333197733881207,2,1,0.95,0.2640992584844119,0.2658280247688058152310866507822524428483125884875828341775086341485006776649003,0.040364026098229436,0.040364026098229436,[0]
0.005794403822072668,1024,0.5,1,0.0001,1.0e-8,2.5e-5,0.999875,5.674991220310607e-6,200.0,400,0.00579435509264325521172622757148928940296173095703125,0.9996250681195904,0.005794403822072667563224204406641102238104201261518796361415393477906528942288987,0.0015,0.003520280242824251466521595147434979392896996146932169909981439996976755081592447,1.635301887463626508679328487598161169999449136470547284698646231884453956185409,3.837813950327608106213810905111886325408188507308386344576284221474793412198778,0.005756720925491411871118708289267237380238942400613795878777199113924059603597527,2,1,0.95,1.0384905191029954,1.045288370056423782041049255090216296003590642129700048841036926271582236529134,0.011605594831670889,0.011605594831670889,[0]
